PurchaseID,ShopID,UserID,PurchaseDate
PU02577,SH00517,SU00725,2020-01-03
PU02578,SH00329,SU00110,2020-08-16
PU02579,SH00420,SU00813,2019-03-22
PU02580,SH00210,SU00578,2020-09-15
PU02581,SH00574,SU00765,2019-03-19
PU02582,SH00890,SU00746,2021-05-17
PU02583,SH00145,SU00207,2020-12-24
PU02584,SH00835,SU00481,2019-05-31
PU02585,SH00056,SU00749,2020-05-30
PU02586,SH00731,SU00076,2020-11-19
PU02587,SH00833,SU00678,2020-04-01
PU02588,SH00901,SU00516,2020-10-27
PU02589,SH00083,SU00973,2019-04-27
PU02590,SH00983,SU00176,2021-03-10
PU02591,SH00684,SU00085,2020-06-09
PU02592,SH00122,SU00709,2021-05-05
PU02593,SH00699,SU00665,2020-10-23
PU02594,SH00098,SU00321,2019-10-31
PU02595,SH00814,SU00255,2019-11-19
PU02596,SH00215,SU00022,2020-10-11
PU02597,SH00695,SU00950,2020-04-01
PU02598,SH00142,SU00769,2019-06-10
PU02599,SH00685,SU00467,2020-06-14
PU02600,SH00981,SU00671,2020-12-06
PU02601,SH00154,SU00469,2021-03-09
PU02602,SH00542,SU00645,2020-01-31
PU02603,SH00013,SU00424,2020-07-22
PU02604,SH00734,SU00880,2020-06-12
PU02605,SH00187,SU00571,2021-01-01
PU02606,SH00060,SU00361,2019-01-26
PU02607,SH00906,SU00458,2020-07-10
PU02608,SH00825,SU00164,2020-11-05
PU02609,SH00154,SU00040,2021-05-13
PU02610,SH00677,SU00543,2019-03-30
PU02611,SH00639,SU00645,2019-02-14
PU02612,SH00448,SU00934,2019-03-02
PU02613,SH00442,SU00353,2021-03-01
PU02614,SH00598,SU00300,2019-04-10
PU02615,SH00411,SU00634,2020-01-15
PU02616,SH00580,SU00398,2020-01-23
PU02617,SH00585,SU00124,2019-07-24
PU02618,SH00532,SU00654,2020-03-13
PU02619,SH00910,SU00142,2019-08-22
PU02620,SH00243,SU00512,2020-06-16
PU02621,SH00587,SU00082,2019-04-22
PU02622,SH00249,SU00681,2021-05-23
PU02623,SH00758,SU00014,2020-10-01
PU02624,SH00539,SU00178,2020-06-18
PU02625,SH00178,SU00251,2019-07-20
PU02626,SH00429,SU00429,2020-01-06
PU02627,SH00624,SU00223,2021-04-29
PU02628,SH00669,SU00682,2021-04-15
PU02629,SH00396,SU00378,2020-10-06
PU02630,SH00044,SU00972,2020-03-03
PU02631,SH00504,SU00401,2019-01-22
PU02632,SH00782,SU00325,2019-07-12
PU02633,SH00824,SU00006,2020-06-08
PU02634,SH00778,SU00120,2020-06-01
PU02635,SH00508,SU00146,2021-02-17
PU02636,SH00086,SU00510,2020-03-31
PU02637,SH00863,SU00568,2020-03-23
PU02638,SH00270,SU00955,2020-09-28
PU02639,SH00301,SU00138,2021-01-09
PU02640,SH00860,SU00223,2021-04-07
PU02641,SH00508,SU00006,2019-08-30
PU02642,SH00755,SU00229,2020-07-16
PU02643,SH00073,SU00791,2021-02-05
PU02644,SH00682,SU00119,2019-09-25
PU02645,SH00322,SU00481,2019-11-26
PU02646,SH00920,SU00047,2019-05-06
PU02647,SH00736,SU00790,2019-10-20
PU02648,SH00836,SU00492,2020-01-12
PU02649,SH00716,SU00819,2019-10-04
PU02650,SH00796,SU00005,2019-04-24
PU02651,SH00730,SU00026,2020-09-09
PU02652,SH00917,SU00567,2020-02-28
PU02653,SH00575,SU00838,2021-02-19
PU02654,SH00419,SU00943,2020-01-01
PU02655,SH00345,SU00624,2019-08-26
PU02656,SH00266,SU00845,2021-01-20
PU02657,SH00442,SU00458,2019-08-05
PU02658,SH00183,SU00127,2021-02-07
PU02659,SH00745,SU00089,2020-12-30
PU02660,SH00090,SU00594,2020-01-08
PU02661,SH00936,SU00717,2021-02-20
PU02662,SH00463,SU00963,2019-06-16
PU02663,SH00199,SU00989,2020-03-01
PU02664,SH00538,SU00774,2021-05-21
PU02665,SH00134,SU00688,2019-12-21
PU02666,SH00655,SU00151,2021-03-07
PU02667,SH00438,SU00448,2019-09-29
PU02668,SH00618,SU00679,2020-02-19
PU02669,SH00390,SU00289,2019-12-02
PU02670,SH00794,SU00297,2020-06-07
PU02671,SH00744,SU00469,2021-02-14
PU02672,SH00881,SU00784,2020-10-22
PU02673,SH00141,SU00022,2020-10-08
PU02674,SH00536,SU00967,2019-02-24
PU02675,SH00493,SU00552,2020-12-16
PU02676,SH00149,SU00591,2020-03-08
PU02677,SH00423,SU00110,2019-10-26
PU02678,SH00569,SU00681,2021-02-13
PU02679,SH00613,SU00709,2020-03-01
PU02680,SH00792,SU00842,2021-04-12
PU02681,SH00974,SU00269,2020-05-08
PU02682,SH00198,SU00127,2019-11-14
PU02683,SH00633,SU00142,2021-02-07
PU02684,SH00651,SU00654,2019-12-06
PU02685,SH00563,SU00673,2019-02-14
PU02686,SH00388,SU00507,2020-02-26
PU02687,SH00036,SU00534,2020-01-18
PU02688,SH00052,SU00047,2019-03-23
PU02689,SH00320,SU00836,2019-10-01
PU02690,SH00153,SU00838,2020-03-04
PU02691,SH00928,SU00252,2020-10-04
PU02692,SH00091,SU00230,2020-07-28
PU02693,SH00760,SU00694,2021-04-10
PU02694,SH00462,SU00297,2021-04-19
PU02695,SH00958,SU00400,2019-07-07
PU02696,SH00940,SU00216,2020-10-14
PU02697,SH00427,SU00665,2021-04-18
PU02698,SH00194,SU00473,2019-08-04
PU02699,SH00336,SU00038,2019-12-05
PU02700,SH00136,SU00157,2020-10-21
PU02701,SH00935,SU00755,2019-06-30
PU02702,SH00493,SU00254,2020-03-07
PU02703,SH00888,SU00401,2020-10-24
PU02704,SH00662,SU00481,2019-01-19
PU02705,SH00549,SU00173,2019-04-20
PU02706,SH00408,SU00434,2019-07-27
PU02707,SH00208,SU00443,2020-11-20
PU02708,SH00971,SU00557,2020-06-23
PU02709,SH00796,SU00709,2020-09-28
PU02710,SH00225,SU00600,2020-07-16
PU02711,SH00028,SU00883,2020-01-22
PU02712,SH00733,SU00493,2020-08-15
PU02713,SH00249,SU00081,2021-05-19
PU02714,SH00129,SU00218,2019-03-27
PU02715,SH00827,SU00165,2020-06-04
PU02716,SH00695,SU00759,2019-11-18
PU02717,SH00954,SU00304,2020-03-19
PU02718,SH00985,SU00832,2019-05-30
PU02719,SH00618,SU00131,2021-05-10
PU02720,SH00106,SU00450,2020-02-12
PU02721,SH00303,SU00357,2019-02-06
PU02722,SH00004,SU00276,2020-10-26
PU02723,SH00556,SU00345,2020-09-05
PU02724,SH00102,SU00105,2020-08-17
PU02725,SH00949,SU00827,2019-02-16
PU02726,SH00295,SU00113,2019-04-05
PU02727,SH00150,SU00288,2019-05-27
PU02728,SH00298,SU00910,2020-06-01
PU02729,SH00537,SU00188,2019-04-28
PU02730,SH00683,SU00425,2021-04-27
PU02731,SH00334,SU00310,2020-05-21
PU02732,SH00415,SU00759,2021-05-17
PU02733,SH00342,SU00244,2019-09-20
PU02734,SH00607,SU00631,2020-01-13
PU02735,SH00977,SU00199,2019-10-08
PU02736,SH00667,SU00245,2019-11-25
PU02737,SH00384,SU00063,2019-11-27
PU02738,SH00362,SU00606,2020-10-09
PU02739,SH00371,SU00982,2020-09-21
PU02740,SH00189,SU00868,2019-10-20
PU02741,SH00959,SU00947,2020-01-24
PU02742,SH00792,SU00886,2020-01-03
PU02743,SH00719,SU00436,2021-02-09
PU02744,SH00266,SU00462,2019-06-08
PU02745,SH00876,SU00032,2020-12-13
PU02746,SH00030,SU00432,2020-11-19
PU02747,SH00211,SU00300,2019-12-08
PU02748,SH00870,SU00335,2019-02-05
PU02749,SH00619,SU00961,2019-08-09
PU02750,SH00256,SU00642,2020-06-14
PU02751,SH00908,SU00252,2020-01-30
PU02752,SH00118,SU00927,2020-12-09
PU02753,SH00396,SU00797,2020-04-03
PU02754,SH00062,SU00097,2020-08-20
PU02755,SH00025,SU00171,2021-04-05
PU02756,SH00473,SU00358,2020-07-25
PU02757,SH00261,SU00509,2021-04-28
PU02758,SH00844,SU00112,2020-12-07
PU02759,SH00016,SU00678,2020-01-11
PU02760,SH00584,SU00529,2020-04-03
PU02761,SH00736,SU00408,2019-10-17
PU02762,SH00226,SU00684,2019-06-27
PU02763,SH00059,SU00020,2020-12-01
PU02764,SH00286,SU00737,2021-01-08
PU02765,SH00588,SU00781,2019-03-29
PU02766,SH00501,SU00960,2020-09-15
PU02767,SH00195,SU00547,2019-09-23
PU02768,SH00708,SU00367,2019-07-09
PU02769,SH00529,SU00385,2020-10-21
PU02770,SH00420,SU00843,2021-01-19
PU02771,SH00259,SU00458,2021-04-05
PU02772,SH00460,SU00605,2020-10-23
PU02773,SH00876,SU00265,2020-07-27
PU02774,SH00880,SU00629,2020-08-30
PU02775,SH01000,SU00210,2019-12-07
PU02776,SH00801,SU00359,2020-08-06
PU02777,SH00295,SU00672,2021-03-05
PU02778,SH00562,SU00907,2019-04-13
PU02779,SH00945,SU00901,2019-05-06
PU02780,SH00713,SU00953,2020-01-29
PU02781,SH00901,SU00853,2019-12-24
PU02782,SH00923,SU00096,2019-01-18
PU02783,SH00576,SU00070,2019-06-06
PU02784,SH00228,SU00547,2019-02-14
PU02785,SH00484,SU00577,2019-12-29
PU02786,SH00728,SU00622,2019-06-21
PU02787,SH00081,SU00135,2019-06-17
PU02788,SH00519,SU00316,2020-06-29
PU02789,SH00086,SU00054,2020-04-26
PU02790,SH00103,SU00833,2021-05-13
PU02791,SH00625,SU00699,2019-01-24
PU02792,SH00180,SU00797,2020-04-08
PU02793,SH00603,SU00947,2021-05-11
PU02794,SH00498,SU00441,2019-01-12
PU02795,SH00796,SU00640,2021-01-12
PU02796,SH00816,SU00798,2019-02-23
PU02797,SH00732,SU00018,2020-05-30
PU02798,SH00706,SU00580,2019-08-01
PU02799,SH00525,SU00132,2019-10-19
PU02800,SH00961,SU00776,2021-04-03
PU02801,SH00418,SU00145,2020-11-18
PU02802,SH00114,SU00753,2021-04-24
PU02803,SH00819,SU00029,2021-03-28
PU02804,SH00128,SU00765,2021-01-10
PU02805,SH00723,SU00820,2019-09-25
PU02806,SH00049,SU00047,2019-01-30
PU02807,SH00108,SU00410,2020-11-25
PU02808,SH00175,SU00711,2019-02-23
PU02809,SH00757,SU00896,2020-10-02
PU02810,SH00657,SU00989,2019-08-30
PU02811,SH00572,SU00552,2019-01-05
PU02812,SH00108,SU00379,2019-03-02
PU02813,SH00762,SU00120,2020-06-18
PU02814,SH00038,SU00367,2019-10-21
PU02815,SH00822,SU00712,2020-04-11
PU02816,SH00304,SU00388,2019-06-14
PU02817,SH00573,SU00730,2020-07-02
PU02818,SH00217,SU00744,2021-04-04
PU02819,SH00326,SU00977,2021-01-09
PU02820,SH00803,SU00017,2020-08-21
PU02821,SH00263,SU00270,2020-06-07
PU02822,SH00999,SU00618,2019-02-19
PU02823,SH00787,SU00205,2019-04-22
PU02824,SH00644,SU00018,2021-01-04
PU02825,SH00374,SU00633,2020-11-16
PU02826,SH00289,SU00610,2019-03-10
PU02827,SH00155,SU00924,2020-01-28
PU02828,SH00559,SU00373,2020-11-23
PU02829,SH00412,SU00798,2020-03-31
PU02830,SH00715,SU00304,2019-12-07
PU02831,SH00693,SU00562,2021-04-05
PU02832,SH00123,SU00474,2019-08-23
PU02833,SH00530,SU00462,2021-04-25
PU02834,SH00303,SU00145,2020-04-17
PU02835,SH00569,SU00901,2019-06-20
PU02836,SH00170,SU00991,2019-05-29
PU02837,SH00314,SU00302,2020-04-08
PU02838,SH00074,SU00077,2019-11-14
PU02839,SH00758,SU00683,2019-05-26
PU02840,SH00485,SU00955,2020-02-05
PU02841,SH00185,SU00917,2021-01-15
PU02842,SH00530,SU00286,2019-06-27
PU02843,SH00601,SU00858,2021-01-12
PU02844,SH00799,SU00231,2020-08-03
PU02845,SH00446,SU00298,2020-06-18
PU02846,SH00778,SU00596,2020-11-12
PU02847,SH00976,SU00731,2019-12-12
PU02848,SH00774,SU00813,2020-12-27
PU02849,SH00861,SU00746,2020-01-18
PU02850,SH00760,SU00209,2021-06-01
PU02851,SH00377,SU00271,2019-08-10
PU02852,SH00884,SU00775,2019-11-19
PU02853,SH00095,SU00657,2020-05-25
PU02854,SH00483,SU00919,2019-01-13
PU02855,SH00337,SU00176,2019-12-13
PU02856,SH00872,SU00097,2020-03-04
PU02857,SH00542,SU00254,2021-05-12
PU02858,SH00495,SU00556,2021-04-22
PU02859,SH00966,SU00953,2019-10-21
PU02860,SH00213,SU00771,2021-05-13
PU02861,SH00712,SU00334,2019-08-29
PU02862,SH00109,SU00113,2020-09-27
PU02863,SH00530,SU00305,2019-07-12
PU02864,SH00755,SU00834,2020-05-26
PU02865,SH00606,SU00199,2019-11-17
PU02866,SH00294,SU00685,2020-11-29
PU02867,SH00140,SU00260,2020-04-28
PU02868,SH00745,SU00923,2019-10-16
PU02869,SH00936,SU00304,2019-07-23
PU02870,SH00534,SU00852,2020-12-06
PU02871,SH00746,SU00915,2020-09-06
PU02872,SH00315,SU00206,2019-05-27
PU02873,SH00737,SU00824,2019-09-21
PU02874,SH00423,SU00882,2019-03-20
PU02875,SH00427,SU00110,2020-04-16
PU02876,SH00555,SU00361,2021-04-22
PU02877,SH00473,SU00316,2019-08-15
PU02878,SH00323,SU00721,2020-01-10
PU02879,SH00725,SU00977,2021-02-06
PU02880,SH00832,SU00154,2019-05-26
PU02881,SH00396,SU00519,2020-06-03
PU02882,SH00663,SU00587,2019-12-17
PU02883,SH00582,SU00242,2019-01-23
PU02884,SH00923,SU00745,2021-01-23
PU02885,SH00835,SU00071,2020-07-22
PU02886,SH00512,SU00356,2021-04-26
PU02887,SH00699,SU00151,2021-03-20
PU02888,SH00701,SU00579,2021-02-27
PU02889,SH00907,SU00464,2021-05-29
PU02890,SH00192,SU00180,2019-10-26
PU02891,SH00001,SU00121,2019-02-25
PU02892,SH00294,SU00686,2021-04-01
PU02893,SH00841,SU00117,2019-10-30
PU02894,SH00860,SU00197,2019-12-12
PU02895,SH00313,SU00533,2019-01-07
PU02896,SH00350,SU00859,2020-02-10
PU02897,SH00644,SU00833,2019-06-09
PU02898,SH00413,SU00927,2020-12-16
PU02899,SH00750,SU00705,2019-05-15
PU02900,SH00011,SU00383,2020-09-06
PU02901,SH00824,SU00668,2021-05-16
PU02902,SH00462,SU00616,2019-09-20
PU02903,SH00713,SU00122,2021-02-15
PU02904,SH00057,SU00683,2019-05-10
PU02905,SH00461,SU00732,2021-03-26
PU02906,SH00713,SU00965,2021-02-01
PU02907,SH00345,SU00324,2021-04-13
PU02908,SH00751,SU00437,2020-09-06
PU02909,SH00220,SU00457,2020-04-15
PU02910,SH00533,SU00579,2020-11-25
PU02911,SH00765,SU00730,2021-04-14
PU02912,SH00887,SU00451,2019-06-22
PU02913,SH00546,SU00916,2021-02-03
PU02914,SH00532,SU00240,2019-06-05
PU02915,SH00929,SU00458,2019-03-21
PU02916,SH00875,SU00147,2019-04-20
PU02917,SH00772,SU00655,2019-12-06
PU02918,SH00300,SU00008,2021-01-03
PU02919,SH00730,SU00999,2019-02-09
PU02920,SH00387,SU00906,2019-04-29
PU02921,SH00252,SU00849,2021-03-23
PU02922,SH00120,SU00374,2019-02-10
PU02923,SH00373,SU00171,2020-12-05
PU02924,SH00425,SU00328,2020-12-26
PU02925,SH00455,SU00990,2021-03-05
PU02926,SH00306,SU00629,2019-07-20
PU02927,SH00988,SU00165,2019-08-31
PU02928,SH00620,SU00885,2020-12-22
PU02929,SH00557,SU00106,2019-03-24
PU02930,SH00142,SU00826,2019-09-28
PU02931,SH00398,SU00647,2021-04-02
PU02932,SH00695,SU00305,2021-01-04
PU02933,SH00159,SU00386,2019-02-28
PU02934,SH00362,SU00637,2021-03-22
PU02935,SH00940,SU00472,2021-05-14
PU02936,SH00823,SU00054,2019-11-25
PU02937,SH00980,SU00070,2020-08-07
PU02938,SH00910,SU00226,2019-03-23
PU02939,SH00922,SU00964,2020-12-17
PU02940,SH00941,SU00575,2020-08-18
PU02941,SH00791,SU00526,2020-11-18
PU02942,SH00528,SU00446,2019-08-23
PU02943,SH00926,SU00880,2021-02-26
PU02944,SH00985,SU00008,2021-03-25
PU02945,SH00587,SU00339,2020-05-02
PU02946,SH00611,SU00948,2020-10-06
PU02947,SH00389,SU00296,2019-04-25
PU02948,SH00044,SU00278,2019-05-22
PU02949,SH00631,SU00221,2020-07-20
PU02950,SH00834,SU00239,2021-02-26
PU02951,SH00347,SU00491,2020-04-15
PU02952,SH00697,SU00765,2020-02-14
PU02953,SH00546,SU00310,2019-12-06
PU02954,SH00838,SU00697,2020-05-06
PU02955,SH00734,SU00441,2021-02-13
PU02956,SH00689,SU00537,2019-04-23
PU02957,SH00166,SU00743,2020-01-08
PU02958,SH00332,SU00073,2019-08-23
PU02959,SH00231,SU00241,2021-05-07
PU02960,SH00415,SU00893,2019-11-15
PU02961,SH00540,SU00177,2020-07-04
PU02962,SH00080,SU00205,2019-01-07
PU02963,SH00972,SU00769,2019-03-24
PU02964,SH00917,SU00634,2020-02-29
PU02965,SH00850,SU00488,2021-02-28
PU02966,SH00508,SU00319,2020-06-29
PU02967,SH00524,SU00440,2021-04-24
PU02968,SH00780,SU00214,2019-06-24
PU02969,SH00276,SU00306,2021-02-06
PU02970,SH00475,SU00896,2019-09-16
PU02971,SH00403,SU00807,2021-05-06
PU02972,SH00879,SU00558,2019-12-03
PU02973,SH00927,SU00888,2019-08-21
PU02974,SH00327,SU00299,2019-10-31
PU02975,SH00710,SU00454,2020-09-04
PU02976,SH00933,SU00861,2021-05-10
PU02977,SH00137,SU00326,2021-05-27
PU02978,SH00352,SU00685,2019-02-26
PU02979,SH00503,SU00750,2019-03-28
PU02980,SH00838,SU00022,2021-02-22
PU02981,SH00690,SU00080,2020-01-23
PU02982,SH00853,SU00591,2019-11-10
PU02983,SH00841,SU00627,2020-11-18
PU02984,SH00639,SU00885,2019-09-15
PU02985,SH00095,SU00327,2019-04-20
PU02986,SH00340,SU00511,2019-03-13
PU02987,SH00160,SU00740,2020-09-19
PU02988,SH00832,SU00049,2020-03-10
PU02989,SH00815,SU00746,2019-10-07
PU02990,SH00803,SU00458,2021-03-04
PU02991,SH00407,SU00122,2021-01-27
PU02992,SH00464,SU00525,2019-08-09
PU02993,SH00660,SU00163,2019-02-13
PU02994,SH00122,SU00442,2019-11-28
PU02995,SH00258,SU00596,2019-12-07
PU02996,SH00105,SU00442,2019-06-07
PU02997,SH00128,SU00736,2021-04-03
PU02998,SH00940,SU00947,2020-12-13
PU02999,SH00374,SU00234,2020-09-02
PU03000,SH00253,SU00176,2020-01-04
PU03001,SH00708,SU00205,2019-10-14
PU03002,SH00442,SU00096,2021-05-06
PU03003,SH00132,SU00748,2021-03-05
PU03004,SH00817,SU00216,2020-04-30
PU03005,SH00527,SU00667,2019-02-21
PU03006,SH00658,SU00415,2019-06-20
PU03007,SH00687,SU00979,2019-03-24
PU03008,SH00557,SU00888,2021-05-27
PU03009,SH00926,SU00085,2020-03-02
PU03010,SH00279,SU00465,2019-09-11
PU03011,SH00767,SU00912,2019-06-26
PU03012,SH00218,SU00312,2019-07-29
PU03013,SH00290,SU00206,2020-01-20
PU03014,SH00427,SU00526,2021-01-10
PU03015,SH00275,SU00541,2020-02-11
PU03016,SH00912,SU00643,2019-03-12
PU03017,SH00068,SU00325,2020-02-08
PU03018,SH00781,SU00550,2019-06-12
PU03019,SH00587,SU00359,2020-08-06
PU03020,SH00288,SU00940,2020-02-23
PU03021,SH00342,SU00581,2020-01-28
PU03022,SH00358,SU00257,2020-03-04
PU03023,SH00017,SU00860,2020-10-29
PU03024,SH00922,SU00500,2020-01-24
PU03025,SH00429,SU00611,2019-12-11
PU03026,SH00282,SU00394,2021-02-05
PU03027,SH00211,SU00138,2019-03-28
PU03028,SH00280,SU00657,2019-08-24
PU03029,SH00267,SU00999,2019-07-07
PU03030,SH00803,SU00598,2020-12-07
PU03031,SH00454,SU00033,2019-07-04
PU03032,SH00242,SU00846,2020-09-09
PU03033,SH00683,SU00948,2019-09-30
PU03034,SH00155,SU00780,2020-12-04
PU03035,SH00352,SU00691,2021-01-03
PU03036,SH00688,SU00809,2019-07-13
PU03037,SH00332,SU00921,2021-04-24
PU03038,SH00817,SU00191,2020-09-30
PU03039,SH00103,SU00710,2019-03-09
PU03040,SH00373,SU00158,2021-05-16
PU03041,SH00553,SU00458,2020-04-13
PU03042,SH00042,SU00629,2020-04-15
PU03043,SH00251,SU00596,2019-03-16
PU03044,SH00720,SU00173,2021-03-22
PU03045,SH00262,SU00511,2021-05-20
PU03046,SH00938,SU00286,2019-12-05
PU03047,SH00619,SU00662,2019-07-07
PU03048,SH00901,SU00370,2020-06-04
PU03049,SH00733,SU00112,2021-01-10
PU03050,SH00955,SU00611,2020-01-09
PU03051,SH00056,SU00212,2019-09-21
PU03052,SH00741,SU00996,2020-04-07
PU03053,SH00887,SU00608,2020-06-06
PU03054,SH00281,SU00393,2020-05-18
PU03055,SH00840,SU00615,2019-03-08
PU03056,SH00892,SU00710,2020-12-15
PU03057,SH00687,SU00710,2021-02-22
PU03058,SH00862,SU00058,2019-05-17
PU03059,SH00486,SU00437,2020-07-20
PU03060,SH00477,SU00032,2021-01-09
PU03061,SH00642,SU00037,2019-11-02
PU03062,SH00738,SU00869,2019-08-07
PU03063,SH00587,SU00197,2020-04-02
PU03064,SH00930,SU00247,2020-04-01
PU03065,SH00024,SU00748,2021-02-05
PU03066,SH00841,SU00035,2020-02-10
PU03067,SH00393,SU00303,2019-02-28
PU03068,SH00217,SU00368,2021-03-07
PU03069,SH00438,SU00749,2020-02-17
PU03070,SH00015,SU00605,2020-05-18
PU03071,SH00230,SU00168,2019-05-24
PU03072,SH00104,SU00176,2020-02-02
PU03073,SH00672,SU00436,2021-05-24
PU03074,SH00543,SU00611,2021-01-12
PU03075,SH00108,SU00855,2019-04-06
PU03076,SH00386,SU00348,2021-03-13
PU03077,SH00171,SU00483,2019-09-24
PU03078,SH00524,SU00440,2021-05-25
PU03079,SH00536,SU00948,2020-02-26
PU03080,SH00271,SU00423,2019-10-06
PU03081,SH00948,SU00021,2019-06-18
PU03082,SH00277,SU00515,2019-07-07
PU03083,SH00792,SU00686,2019-04-07
PU03084,SH00285,SU00529,2020-05-27
PU03085,SH00467,SU00134,2020-01-14
PU03086,SH00822,SU00925,2019-01-11
PU03087,SH00410,SU00147,2021-02-03
PU03088,SH00390,SU00530,2020-04-26
PU03089,SH00114,SU00451,2019-07-22
PU03090,SH00259,SU00187,2019-01-08
PU03091,SH00687,SU00163,2019-04-22
PU03092,SH00338,SU00560,2019-01-05
PU03093,SH00295,SU00798,2021-01-18
PU03094,SH00212,SU00494,2020-07-02
PU03095,SH00400,SU00215,2020-12-15
PU03096,SH00366,SU00113,2019-05-24
PU03097,SH00979,SU00818,2019-06-14
PU03098,SH00031,SU00633,2021-05-22
PU03099,SH00996,SU00906,2021-05-26
PU03100,SH00114,SU00589,2020-11-23
PU03101,SH00907,SU00974,2020-04-12
PU03102,SH00118,SU00983,2019-07-09
PU03103,SH00676,SU00327,2020-12-15
PU03104,SH00815,SU00756,2019-06-08
PU03105,SH00558,SU00889,2019-10-27
PU03106,SH00500,SU00435,2019-12-06
PU03107,SH00618,SU00451,2020-03-27
PU03108,SH00666,SU00793,2019-09-24
PU03109,SH00064,SU00654,2020-01-17
PU03110,SH00467,SU00553,2021-04-06
PU03111,SH00228,SU00024,2020-06-20
PU03112,SH00162,SU00254,2020-04-18
PU03113,SH00384,SU00132,2020-11-19
PU03114,SH00056,SU00920,2021-05-24
PU03115,SH00912,SU00952,2020-02-10
PU03116,SH00671,SU00088,2021-03-22
PU03117,SH00558,SU00937,2019-03-21
PU03118,SH00665,SU00955,2021-05-03
PU03119,SH00556,SU00787,2019-12-12
PU03120,SH00945,SU00845,2020-06-20
PU03121,SH00363,SU00491,2020-01-14
PU03122,SH00861,SU00514,2019-02-11
PU03123,SH00817,SU00290,2019-09-04
PU03124,SH00522,SU00578,2019-08-07
PU03125,SH00495,SU00735,2021-05-30
PU03126,SH00741,SU00431,2020-12-08
PU03127,SH00075,SU00647,2020-12-05
PU03128,SH00628,SU00822,2019-05-27
PU03129,SH00570,SU00130,2019-01-05
PU03130,SH00528,SU00614,2020-02-01
PU03131,SH00273,SU00968,2019-07-27
PU03132,SH00829,SU00536,2019-04-05
PU03133,SH00697,SU00730,2020-11-03
PU03134,SH00626,SU00578,2019-03-03
PU03135,SH00526,SU00867,2021-02-18
PU03136,SH00488,SU00254,2021-05-22
PU03137,SH00916,SU00118,2020-12-20
PU03138,SH00765,SU00743,2019-02-22
PU03139,SH00448,SU00594,2019-02-18
PU03140,SH00415,SU00056,2020-08-10
PU03141,SH00351,SU00753,2021-03-13
PU03142,SH00051,SU00765,2020-10-17
PU03143,SH00885,SU00460,2020-04-23
PU03144,SH00750,SU00075,2019-11-30
PU03145,SH00258,SU00508,2019-06-02
PU03146,SH00034,SU00067,2020-03-18
PU03147,SH00135,SU00382,2021-04-14
PU03148,SH00469,SU00292,2020-10-25
PU03149,SH00848,SU00268,2020-04-04
PU03150,SH00284,SU00902,2021-04-08
PU03151,SH00177,SU00219,2019-08-03
PU03152,SH00054,SU00403,2019-12-06
PU03153,SH00350,SU00552,2019-08-18
PU03154,SH00044,SU00760,2020-06-03
PU03155,SH00724,SU00340,2019-08-01
PU03156,SH00540,SU00846,2020-10-09
PU03157,SH00334,SU00886,2020-05-18
PU03158,SH00116,SU00909,2019-08-27
PU03159,SH00946,SU00007,2019-12-04
PU03160,SH00690,SU00782,2020-03-06
PU03161,SH00490,SU00474,2020-04-21
PU03162,SH00153,SU00925,2020-07-18
PU03163,SH00494,SU00835,2019-12-14
PU03164,SH00169,SU00942,2019-02-06
PU03165,SH00672,SU00922,2020-07-04
PU03166,SH00303,SU00561,2019-12-09
PU03167,SH00190,SU00385,2020-04-30
PU03168,SH00823,SU00938,2019-11-28
PU03169,SH00243,SU00745,2019-12-22
PU03170,SH00238,SU00205,2021-03-09
PU03171,SH00172,SU00760,2020-07-05
PU03172,SH00837,SU00660,2020-03-17
PU03173,SH00460,SU00154,2020-04-07
PU03174,SH00808,SU00891,2020-09-12
PU03175,SH00421,SU00029,2019-01-28
PU03176,SH00337,SU00458,2019-04-12
PU03177,SH00719,SU00484,2020-07-21
PU03178,SH00989,SU00080,2020-05-29
PU03179,SH00837,SU00473,2019-06-11
PU03180,SH00882,SU00598,2020-12-27
PU03181,SH00709,SU00201,2020-04-30
PU03182,SH00984,SU00507,2019-03-21
PU03183,SH00981,SU00841,2020-02-09
PU03184,SH00518,SU00894,2020-05-10
PU03185,SH00894,SU00966,2020-12-13
PU03186,SH00159,SU00144,2020-12-01
PU03187,SH00376,SU00343,2020-07-29
PU03188,SH00287,SU00743,2020-12-31
PU03189,SH00351,SU00964,2020-04-07
PU03190,SH00792,SU00396,2020-06-12
PU03191,SH00159,SU00097,2020-06-15
PU03192,SH00281,SU00312,2020-09-04
PU03193,SH00819,SU00517,2019-09-07
PU03194,SH00102,SU00727,2019-07-28
PU03195,SH00074,SU00705,2020-04-13
PU03196,SH00865,SU00865,2019-11-15
PU03197,SH00751,SU00070,2020-07-10
PU03198,SH00796,SU00719,2019-01-03
PU03199,SH00295,SU00013,2020-12-14
PU03200,SH00986,SU00465,2020-06-30
PU03201,SH00236,SU00055,2021-01-09
PU03202,SH00347,SU00889,2020-04-09
PU03203,SH00989,SU00748,2021-02-09
PU03204,SH00515,SU00996,2020-04-10
PU03205,SH00557,SU00944,2019-12-13
PU03206,SH00298,SU00191,2019-06-07
PU03207,SH00316,SU00976,2021-05-10
PU03208,SH00448,SU00446,2021-05-30
PU03209,SH00456,SU00894,2020-12-14
PU03210,SH00894,SU00244,2021-03-13
PU03211,SH00017,SU00185,2019-10-02
